ID,Age,Gender,Province,Education,Religion,Employment,Ideology
R_1MWdn1kECK9aiJO,70,A man,Ontario,College/technical diploma,None/Atheist,Retired,1
R_SPs7jxKNHQ51VXH,77,A woman,Quebec,Some post-secondary,Catholic,Retired,7
R_1jx4NoVXw433Cr5,66,A man,Ontario,Master's degree,None/Atheist,Self-employed,3
R_yQszDEDvF4OABY5,46,A man,Alberta,Master's degree,Catholic,Self-employed,8
R_12eTlcVIsVIAXCj,58,A woman,British Columbia,Master's degree,Anglican,Working full-time,5
R_cTrq3hFY57GDTMt,63,A woman,Alberta,Professional degree or doctorate,Protestant,Retired,7
R_00z9xh0VIlxAbCN,68,A man,Newfoundland and Labrador,Bachelor's degree,Salvation Army,Retired,8
R_1itG3vSrCbjunaj,40,A woman,Alberta,Bachelor's degree,None/Atheist,Working full-time,3
R_1IRBSTo3re4d1Gq,70,A man,Ontario,College/technical diploma,Other,Retired,6
R_71a8LkNwJ9CMXeh,46,A man,Alberta,Professional degree or doctorate,Lutheran,Working full-time,7
R_10ShskCgMy0Yr7M,38,A woman,Ontario,Bachelor's degree,Catholic,Working full-time,2
R_2tybRsj4D0f6TdE,53,A man,Quebec,Some post-secondary,Don't know/ Prefer not to answer,Working full-time,5
R_VXdylxs6piluXW9,36,A man,Quebec,Master's degree,None/Atheist,Self-employed,0
R_SIzjev9iXluBWj7,51,A man,Quebec,Some post-secondary,Catholic,Working full-time,7
R_3qqcHgUKXBsJxZX,69,A woman,New Brunswick,Some post-secondary,Catholic,Retired,4
R_86YYXhK9XhnIGqZ,57,A woman,Ontario,Master's degree,Jewish,Working full-time,4
R_b8aQFhCEMrPaEdr,26,A woman,Ontario,Some post-secondary,None/Atheist,Working part-time,0
R_O7rl4jsO1HuPgwV,55,A man,Quebec,Some post-secondary,Catholic,Self-employed,7
R_2BktSAjczUELPEk,39,A man,Alberta,Professional degree or doctorate,Catholic,Working full-time,3
R_2CPaMVzfvUsFuaL,41,A man,Ontario,Master's degree,Don't know/ Prefer not to answer,Working part-time,9
R_ymVLjzptxQz35kt,35,A woman,Ontario,High school,Other,Caring for family,8
R_1M6cRuy2kJMcfiz,31,A woman,British Columbia,High school,United Church,Unemployed,7
R_WfhdscOQJXgGgvf,59,A man,Ontario,Bachelor's degree,Protestant,Retired,2
R_dciIB3ibpysxisp,33,A man,Ontario,College/technical diploma,None/Atheist,Working full-time,4
R_1Cf1wkrtuGa6BDO,42,A woman,Ontario,Bachelor's degree,Catholic,Working full-time,4
R_2TsD16MOcmR1Lbn,62,A woman,Quebec,Some post-secondary,None/Atheist,Retired,10
R_24C4Vph8nllHgH1,55,A man,Ontario,Master's degree,Catholic,Working full-time,9
R_tWosm6qZ8H9C8Mx,75,A woman,Ontario,Some post-secondary,Protestant,Retired,6
R_2c76xAGLMWwzCDd,36,A man,Alberta,Bachelor's degree,None/Atheist,Working full-time,8
R_2tkZXeS3ycS6ITp,67,A man,Quebec,Some post-secondary,Agnostic,Working full-time,3
R_21u2i3w7jJGgCRy,60,A man,Quebec,Some post-secondary,None/Atheist,Retired,4
R_122VIe0A8n7vJJ5,39,A woman,Ontario,Some post-secondary,Catholic,Disabled,2
R_27gxczbBvvTDjsU,46,A woman,Ontario,College/technical diploma,Anglican,Don't know/ Prefer not to answer,1
R_1MWLq0Qsp124co6,62,A man,Ontario,Some high school,Anglican,Working full-time,7
R_2tGwOSvp2GCpICs,26,A man,Ontario,College/technical diploma,Baptist,Working part-time,8
R_3saV3wTe4qwUDuJ,60,A woman,Ontario,Bachelor's degree,United Church,Retired,6
R_2b2DfH5b0LYJ8VD,57,A woman,Alberta,Master's degree,Buddhist,Working full-time,2
R_2B9BgYdrz8jvE8C,20,A woman,Quebec,College/technical diploma,Catholic,Student and working,6
R_3MPAb0687zF7qLV,79,A man,Saskatchewan,College/technical diploma,United Church,Retired,4
R_2xDdO3tLpBZWKui,33,A woman,Ontario,College/technical diploma,Other,Working full-time,0
R_YYMVSNgkigeBsfn,36,A woman,Ontario,College/technical diploma,None/Atheist,Caring for family,10
R_3QFMMYfs5EpYmpH,29,A woman,British Columbia,Some post-secondary,Don't know/ Prefer not to answer,Working full-time,6
R_11Y3MOnzmKqg0fA,60,A woman,Alberta,High school,Agnostic,Working full-time,6
R_3L4M1Y9uHrASzdW,70,A man,Quebec,Bachelor's degree,Catholic,Retired,4
R_2eX5pGlDSz9g022,70,A woman,Ontario,High school,Catholic,Retired,8
R_3O9vxY7Gce6tDui,55,A man,Ontario,Master's degree,Catholic,Retired and working,1
R_sXPfvr5UJimIKYx,59,A woman,Alberta,Bachelor's degree,Lutheran,Self-employed,7
R_2rSfbwectRj8uCA,58,A woman,Ontario,Bachelor's degree,Catholic,Working full-time,2
R_3nNRQuWpTf7Scue,56,A man,Quebec,Master's degree,Catholic,Disabled,3
R_1Kf0c3YiQKA9vJ8,59,A man,Prince Edward Island,Some post-secondary,Catholic,Working full-time,4
R_3fZha9VdFyAHtYB,34,A man,Ontario,Some high school,Don't know/ Prefer not to answer,Working full-time,10
R_3ho8j9bPmHpAaWR,23,A woman,Alberta,College/technical diploma,None/Atheist,Working full-time,2
R_12x0FFXfdnY4w05,45,A man,Ontario,Some post-secondary,None/Atheist,Working full-time,5
R_2Y9YGZbCz3BiDxq,52,A man,British Columbia,Bachelor's degree,None/Atheist,Working full-time,3
R_vdbwRvQnnxFfoEp,37,A woman,Nova Scotia,Master's degree,Other,Working full-time,2
R_2A0zlYGuXOsu1vD,58,A woman,Alberta,Bachelor's degree,Catholic,Working full-time,5
R_eFMWdV8JdCRFSet,61,A woman,Ontario,Professional degree or doctorate,Presbyterian,Working full-time,7
R_2cqPh9dyeddzCKR,99,A woman,Alberta,High school,None/Atheist,Working full-time,3
R_u2r0id2HG9iPgQx,34,A woman,Ontario,College/technical diploma,Protestant,Disabled,6
R_NVFGgnDDvCTcfPX,56,A man,Ontario,College/technical diploma,Catholic,Working full-time,10
R_3hGhUUODNFE1aTV,77,A woman,Quebec,Some post-secondary,Catholic,Retired,7
R_3EYeGuyJXXHsRpV,44,A woman,Ontario,Bachelor's degree,Agnostic,Working full-time,7
R_2SrCfiCemGU5l8g,72,A man,Ontario,Professional degree or doctorate,Protestant,Retired,7
R_bJayhCNXGwoHYlP,37,A man,Alberta,Master's degree,None/Atheist,Working full-time,5
R_vSMPegTxetgf1qF,41,A woman,British Columbia,Professional degree or doctorate,None/Atheist,Working full-time,8
R_1Lk5evlccNk6Kw9,31,A woman,Saskatchewan,Some high school,Other,Unemployed,6
R_3iDMKSgjI7ujR9j,70,A woman,Quebec,College/technical diploma,None/Atheist,Retired,8
R_3Jr2Li887tCF9PK,51,A woman,Quebec,Bachelor's degree,Catholic,Working full-time,5
R_oYIDuhkpbCKQK7T,82,A woman,British Columbia,Some post-secondary,Protestant,Retired,6
R_yOOBbFzn6lDVDfr,73,A man,Ontario,College/technical diploma,None/Atheist,Retired,5
R_2YEYPTzTP2M50Tl,30,A woman,Quebec,College/technical diploma,None/Atheist,Working full-time,5
R_2ttJiGx40kw6jsl,65,A woman,Quebec,College/technical diploma,Catholic,Retired,4
R_31ilfi5Qk9UlesI,33,A woman,British Columbia,High school,Sikh,Working full-time,7
R_2zu2qUbcXXAsxmP,34,A woman,Quebec,Some high school,Don't know/ Prefer not to answer,Self-employed,6
R_e52VHnYJVSG2PND,25,A woman,Manitoba,Bachelor's degree,None/Atheist,Student,0
R_zcA5gPBDeMOuRi1,58,A woman,British Columbia,Some post-secondary,Protestant,Retired,4
R_1Fx1VQmZuerp4L0,75,A woman,Ontario,Bachelor's degree,Catholic,Retired,8
R_3PU0jTmUmIHz0bu,61,A man,Ontario,College/technical diploma,Catholic,Working full-time,6
R_6zHVzpO42lbXDxf,63,A man,Quebec,College/technical diploma,Catholic,Retired,5
R_1Qg3c6VdFb2KnFn,32,A man,British Columbia,Bachelor's degree,Catholic,Working full-time,8
R_2cvi65d0iAGBrs7,59,A man,Ontario,High school,Catholic,Retired,6
R_21He7136m3VyIRW,18,A woman,Saskatchewan,Some post-secondary,Muslim,Working part-time,6
R_1jrJSxR686KpRzB,75,A man,Ontario,Bachelor's degree,Hindu,Retired,6
R_1BPLzzaycq8trL0,22,A woman,Quebec,Some post-secondary,Protestant,Working part-time,5
R_3m8Z8E57ccBZVbE,70,A woman,Ontario,Some post-secondary,Catholic,Retired,2
R_ZJmwNBsCpKSIl2h,62,A woman,Quebec,Bachelor's degree,Catholic,Retired,10
R_dj7bZyDkZkhROqB,60,A man,Quebec,Some post-secondary,Anglican,Working full-time,3
R_UKLT0ZhuntOnWAV,24,A woman,Ontario,College/technical diploma,None/Atheist,Working full-time,6
R_1rxelLp0hBuXO6O,68,A man,New Brunswick,College/technical diploma,Baptist,Retired,5
R_C9yxa140uUG7ilr,57,A woman,British Columbia,Some post-secondary,Protestant,Disabled,10
R_1gwGBIhkJmw7r9z,34,A man,Ontario,Some post-secondary,Catholic,Working full-time,6
R_3HRJt9KLvCV5zEY,62,A woman,Alberta,Some post-secondary,Evangelical/Pentecostal,Disabled,7
R_paYl1hWCDCa3I4N,69,A woman,Manitoba,College/technical diploma,Protestant,Working part-time,8
R_3svGQkbINBsYrAD,27,A woman,Ontario,Bachelor's degree,Other,Working full-time,8
R_3q8xFjg5MxNFUoR,37,A woman,Ontario,Master's degree,Catholic,Caring for family and working,9
R_3kG8Hw26F3nu2yv,30,A man,Saskatchewan,Master's degree,Baptist,Working full-time,4
R_31XCsfHB7lM5gLS,52,A woman,Nova Scotia,College/technical diploma,Catholic,Working full-time,1
R_3J48GKOyBivj38c,63,A woman,Nova Scotia,Bachelor's degree,Catholic,Retired,3
R_1gngowgbPy0KacY,73,A man,Ontario,Some high school,Agnostic,Retired,9
R_sO83znoDCflcg8x,36,A woman,Ontario,Some post-secondary,United Church,Working full-time,10
R_8p2ZmNpkt4U9vEZ,29,A man,Quebec,Professional degree or doctorate,None/Atheist,Working full-time,6
R_yVbRdvQv5azURrj,99,A woman,Ontario,Some post-secondary,Catholic,Retired,4
R_3NzhQzsb1XMwXxm,26,A woman,Ontario,Bachelor's degree,Evangelical/Pentecostal,Working full-time,0
R_3DcH1xJdRzDf5Sq,47,A man,Ontario,Bachelor's degree,Muslim,Working full-time,6
R_3QYNfo1UuOk7mME,22,A man,Ontario,High school,None/Atheist,Working full-time,6
R_2zxe3XDYIiRdWfC,34,A woman,Ontario,Master's degree,Hindu,Working full-time,10
R_1DJcxHX0P84YIVB,65,A woman,Manitoba,High school,United Church,Retired,3
R_2Csa2qLZejicROo,36,A woman,New Brunswick,Some post-secondary,None/Atheist,Self-employed,8
R_UywiXbPjyhopp1D,29,A man,Ontario,Some post-secondary,None/Atheist,Working part-time,6
R_2CEzT6g2NqEKus8,46,A man,Manitoba,Master's degree,None/Atheist,Working full-time,7
R_1LbTIWDeWzkPAVW,60,A woman,Ontario,Bachelor's degree,Lutheran,Self-employed,6
R_3JxQvBV6o7sxCqE,19,A woman,Manitoba,Some post-secondary,Baptist,Student,9
R_bJH4qzyBkOg3pfP,26,A woman,Ontario,Some post-secondary,Evangelical/Pentecostal,Working full-time,3
R_3fwpaPFLhmhtogh,62,A man,Saskatchewan,High school,Catholic,Retired,8
R_z08DRYMc389eeKB,55,A woman,Ontario,College/technical diploma,None/Atheist,Self-employed,3
R_3Do08aa2RAtxL4s,62,A woman,Quebec,High school,Catholic,Working part-time,4
R_2fpLxB8AKbGIPDJ,64,A woman,Ontario,Master's degree,Catholic,Self-employed,8
R_2rINfP38mbAAEdw,26,A woman,Alberta,High school,Catholic,Working full-time,1
R_215NYJ68zM3Zq34,21,A woman,Ontario,College/technical diploma,Catholic,Working full-time,6
R_3PvJnAKguogU4xT,64,A man,Quebec,Professional degree or doctorate,Catholic,Retired,4
R_2flc4FotRfUe1tb,35,A man,British Columbia,Some post-secondary,Baptist,Working full-time,7
R_2EaQpteJunPV4Iw,24,A man,Manitoba,Some post-secondary,Catholic,Student,7
R_2abPP552TM5EJhW,50,A woman,Ontario,Professional degree or doctorate,Catholic,Caring for family,7
R_W3Aj4CfxwJ68gh3,70,A man,Newfoundland and Labrador,College/technical diploma,Catholic,Retired,7
R_3EbcJIurk6q2Crf,76,A woman,British Columbia,College/technical diploma,United Church,Retired,6
R_SE4C9VaRAXIc1AB,52,A man,Ontario,Bachelor's degree,Catholic,Working full-time,6
R_vMkjnHEslmnyiWJ,56,A woman,Manitoba,Bachelor's degree,Agnostic,Self-employed,7
R_1H2GD85LaDa8j3Z,38,A woman,Saskatchewan,Bachelor's degree,Catholic,Self-employed,3
R_1QmAJDdUxfBovvE,61,A woman,British Columbia,Master's degree,None/Atheist,Working full-time,2
R_2R4vDfZnGYnr0cK,36,A man,New Brunswick,High school,None/Atheist,Working full-time,4
R_3M05WCkQkxsw3HW,42,A woman,British Columbia,Bachelor's degree,Don't know/ Prefer not to answer,Working part-time,3
R_3QEnB9K3h1p8PWc,73,A woman,Ontario,Some high school,Catholic,Retired,5
R_0c70LBiv8BFabFD,44,A man,Ontario,Some elementary school,Muslim,Student and working,4
R_5jcS7lu0DVJRayR,66,A man,British Columbia,College/technical diploma,United Church,Retired,7
R_1hF7ekynKH22zSN,67,A man,British Columbia,Professional degree or doctorate,Catholic,Retired,3
R_3KAtIzVg2EdgM0z,67,A woman,Saskatchewan,Some post-secondary,United Church,Self-employed,6
R_3t5obnJlkWl5Upb,62,A man,Alberta,Some post-secondary,Catholic,Retired,8
R_AgiUPXRyQPSeNgJ,31,A woman,Quebec,College/technical diploma,Catholic,Working part-time,7
R_1N2O2H8SUxUicdW,57,A man,Alberta,Some post-secondary,Catholic,Working full-time,9
R_3fBK7o3ddB9NHZF,37,A woman,British Columbia,Bachelor's degree,Buddhist,Working part-time,2
R_vwve91cr3K5B8LT,53,A man,Ontario,Bachelor's degree,Catholic,Caring for family,4
R_1Io2PBxJA1zGEtf,46,A woman,Nova Scotia,College/technical diploma,Catholic,Disabled,2
R_2zjtqzj2dnuA7m2,62,A man,Ontario,College/technical diploma,None/Atheist,Disabled,1
R_11hkj1wlThOuzKm,68,A woman,Ontario,College/technical diploma,United Church,Retired,4
R_2XpvRC6Yo34amLm,79,A woman,Quebec,Bachelor's degree,Catholic,Retired,10
R_urmnySOK4z0vYjL,77,A man,Ontario,High school,None/Atheist,Retired,7
R_XHhdIqoFWE7krcZ,19,A woman,Ontario,Some post-secondary,None/Atheist,Working full-time,6
R_1j80ByosKK0ER6c,60,A man,Ontario,Bachelor's degree,Anglican,Working full-time,8
R_ddsnWHODCrpaZvb,32,A woman,British Columbia,Bachelor's degree,None/Atheist,Don't know/ Prefer not to answer,3
R_DUjSAfhFNkJ4op3,53,A woman,Ontario,Some high school,Catholic,Working full-time,6
R_3pgwPPGuR0dQuyQ,76,A man,Quebec,High school,None/Atheist,Retired,4
R_1gA1XgjWdeHLvEW,49,A man,Ontario,Some post-secondary,Catholic,Self-employed,6
R_0OmHI7XCs2przm9,51,A man,Ontario,Some elementary school,Catholic,Working full-time,0
R_3fUbgcZkY45O7K9,71,A woman,Ontario,Professional degree or doctorate,Lutheran,Retired,2
R_3LbbynA6CG7eXeX,71,A man,British Columbia,Professional degree or doctorate,Jewish,Self-employed,5
R_eF1J2HJiaws4QqB,30,A man,Ontario,Bachelor's degree,Christian Reformed,Working full-time,3
R_1jJnaIVEHEMrQK8,56,A man,Quebec,College/technical diploma,Catholic,Working full-time,8
R_qEi4JidDBwOIBSV,22,A man,British Columbia,Bachelor's degree,None/Atheist,Working full-time,7
R_R2ewHb91SgKHiaB,64,A woman,Quebec,Bachelor's degree,None/Atheist,Retired,3
R_28V9WcJbKFFIOzm,30,A woman,Quebec,Master's degree,Catholic,Working full-time,4
R_4O4giPT0z6jUyqt,25,A man,Nova Scotia,Bachelor's degree,Agnostic,Working full-time,3
R_XThsqfxK6QgyYet,99,A man,Manitoba,Some post-secondary,Baptist,Self-employed,8
R_2Yol3C7CWHydaMQ,62,A woman,Newfoundland and Labrador,Bachelor's degree,Salvation Army,Retired,7
R_1Kk9TzazzRdZoAQ,37,A woman,Ontario,Bachelor's degree,Don't know/ Prefer not to answer,Working full-time,8
R_3I3lCiULz9ii2NB,59,A man,Ontario,Bachelor's degree,Catholic,Working full-time,9
R_2ZQEx1CQj1zpeum,46,A man,Quebec,Bachelor's degree,Catholic,Working full-time,8
R_3JDVpisQbv0oRg0,28,A man,Alberta,Some high school,None/Atheist,Self-employed,0
R_3262nUeQXs5f29H,50,A man,Alberta,Some post-secondary,Mormon,Working full-time,10
R_1JEg5eIPMQHPMB6,21,A woman,Alberta,High school,None/Atheist,Working full-time,6
R_1gSLhaz29w77Fkh,51,A woman,Nova Scotia,Bachelor's degree,Anglican,Working full-time,7
R_b7xv4vIWWJhbla9,40,A woman,Ontario,College/technical diploma,Other,Working part-time,5
R_3qkyejdv9JU1X3y,68,A woman,Quebec,Some post-secondary,None/Atheist,Retired,7
R_3M9gYIDejn9ZYsN,53,A man,Ontario,Bachelor's degree,Jewish,Working full-time,10
R_1QgbTEeuweqbqBD,64,A woman,Manitoba,Some post-secondary,Protestant,Working full-time,8
R_2Pe8ZGBsLMqPDTC,29,A man,British Columbia,Bachelor's degree,Catholic,Self-employed,6
R_21AgYz3PE3Bpjxr,35,A woman,British Columbia,Some high school,Other,Caring for family,5
R_OkFKsj4VxKDhDIR,78,A man,Quebec,High school,Catholic,Retired,6
R_eVgWvyl7idymMAp,53,A woman,Alberta,Bachelor's degree,Catholic,Working part-time,6
R_cu9dITIOJRFQWNb,35,A woman,Quebec,Some post-secondary,Catholic,Working full-time,9
R_XChEe2zMCjygLwB,70,A woman,Quebec,Some high school,Catholic,Retired,4
R_xE3d6zq728iOIcV,67,A man,Quebec,Master's degree,Catholic,Retired,7
R_2ErZ6P90qHDZ112,28,A woman,Quebec,Master's degree,Muslim,Working full-time,1
R_3QWpT0J8KyWEYsN,55,A woman,Ontario,Master's degree,None/Atheist,Working full-time,0
R_3HvICGaQl48O3lz,37,A man,Ontario,Bachelor's degree,Catholic,Working full-time,9
R_2zGPBuvdUgtYKBW,49,A woman,British Columbia,Some post-secondary,Baptist,Self-employed,4
R_2CfShhwhvSzAiM9,52,A man,Alberta,Professional degree or doctorate,None/Atheist,Working full-time,2
R_38enwfOWruM0qFb,32,A man,Alberta,Some post-secondary,None/Atheist,Student and working,3
R_CeiP6qGp9O7BQQN,73,A man,Ontario,Professional degree or doctorate,Don't know/ Prefer not to answer,Working full-time,5
R_3Jr5fszBIWC89uR,66,A man,Quebec,High school,Catholic,Retired and working,5
R_vOV7wEUpqK38pEt,22,A woman,Alberta,High school,None/Atheist,Working part-time,6
R_3iPAGcskus8kbF3,60,A woman,Alberta,High school,Catholic,Retired,3
R_DklVW839hmvZEUF,67,A man,Ontario,Some post-secondary,Lutheran,Working full-time,6
R_31usLuaD7qxDDsk,41,A man,British Columbia,Some post-secondary,Don't know/ Prefer not to answer,Working full-time,4
R_3ff7QVOGMhQYiRz,46,A woman,British Columbia,Master's degree,Catholic,Caring for family,8
R_1GVM2qIajDoVjls,59,A man,Quebec,College/technical diploma,Muslim,Working full-time,8
R_1GOWPtyp1C6IXD2,55,A woman,Ontario,Some post-secondary,Catholic,Working full-time,6
R_10osSuv3YTGengy,35,A woman,Quebec,Master's degree,Orthodox Christian,Working full-time,2
R_3NKj6HJKzj8qERs,39,A woman,Quebec,Bachelor's degree,None/Atheist,Working full-time,7
R_WqHpqc7dZSjSIpz,53,A woman,British Columbia,Bachelor's degree,Catholic,Disabled,6
R_306pplk9xSmjFiR,49,A woman,Quebec,Some post-secondary,Catholic,Working full-time,6
R_3s4bTWqfkXOkIse,75,A man,British Columbia,Professional degree or doctorate,None/Atheist,Working full-time,5
R_ZgEQ08sGzxoIiKR,52,A man,Quebec,Master's degree,Catholic,Retired and working,5
R_1C7MCbfhbAZSO1v,63,A woman,Quebec,Bachelor's degree,None/Atheist,Retired,2
R_Ptby8UqAMKvWYNP,55,A man,Quebec,College/technical diploma,Catholic,Working full-time,5
R_UGdpKh4AcGnzFYt,48,A man,Manitoba,College/technical diploma,Anglican,Working full-time,6
R_2aS6zWTMJeUIPxM,57,A man,Ontario,High school,Salvation Army,Working full-time,7
R_3Jz5NvJ20iAN77y,57,A man,Quebec,Bachelor's degree,Catholic,Retired,4
R_Rw7Y9uamPnCUTVT,51,A man,Ontario,High school,Catholic,Working full-time,5
R_3ke70AbPaHfvv89,52,A man,New Brunswick,College/technical diploma,None/Atheist,Working full-time,8
R_3rIIV0kfbGVRbPb,74,A woman,Quebec,Some post-secondary,None/Atheist,Retired,2
R_1DvVzHBwuydjOLx,61,A man,Ontario,High school,Presbyterian,Self-employed,6
R_1IXjg0aqcEBxY3I,74,A woman,Ontario,Some post-secondary,Catholic,Retired,7
R_NXwEKbmWm5sWjWV,25,A woman,Ontario,Some post-secondary,Catholic,Working part-time,7
R_1r7kEbpfh8GsH8Y,56,A woman,Ontario,Bachelor's degree,Anglican,Retired,7
R_3kM25WcPNHVgn8o,70,A man,New Brunswick,Bachelor's degree,Catholic,Retired,3
R_2dWpFuKbELNaxLi,54,A woman,New Brunswick,Master's degree,None/Atheist,Working full-time,8
R_2S6pFPYANYLT5Za,38,A woman,Ontario,College/technical diploma,Agnostic,Self-employed,9
R_2AM7pS9LqBgKMSE,66,A man,Ontario,Professional degree or doctorate,Agnostic,Retired,6
R_2tDwPTbZSE9i5x4,42,A woman,Nova Scotia,Bachelor's degree,Catholic,Student,8
R_290sz0bEr5RUD1N,47,A woman,Newfoundland and Labrador,Some post-secondary,Catholic,Self-employed,6
R_2xQ8U5uoYpKsItJ,55,A woman,New Brunswick,College/technical diploma,None/Atheist,Working full-time,10
R_2tx2899aatiBZxH,53,A woman,Ontario,Bachelor's degree,Catholic,Working full-time,8
R_sqamD2rk5nV1hOp,30,A man,Saskatchewan,High school,Muslim,Working full-time,7
R_1CE1TELG4f6h15C,69,A man,Alberta,Some post-secondary,Lutheran,Working part-time,10
R_2Xo3ECNJVoTKr2I,60,A woman,Ontario,College/technical diploma,None/Atheist,Retired,4
R_2t4J8kmLS6bMGBV,40,A woman,British Columbia,Some post-secondary,None/Atheist,Caring for family,4
R_1LMxeAB3VDShE4F,39,A woman,British Columbia,Master's degree,Don't know/ Prefer not to answer,Working part-time,2
R_3inbGjQD6806I6p,31,"Other (e.g. Trans, non-binary, two-spirit, gender-queer)",Alberta,Bachelor's degree,None/Atheist,Working full-time,3
R_1IKNTbJW6OOPz1N,35,A woman,Ontario,College/technical diploma,None/Atheist,Working part-time,8
R_batb8gpeKOzSIsF,41,A woman,British Columbia,Bachelor's degree,None/Atheist,Working full-time,10
R_3qwi3bJKMnEsWLR,54,A man,Ontario,College/technical diploma,Catholic,Working part-time,9
R_4ZW10eerZUOlwrv,40,A man,Ontario,Some post-secondary,None/Atheist,Working full-time,8
R_2fCIdmkoYgxPhLx,37,A woman,Alberta,High school,None/Atheist,Working full-time,10
R_cGP2iOD64q7ELYJ,72,A woman,Ontario,Bachelor's degree,Protestant,Retired,0
R_2ysdCkOu5HAGVu5,29,A woman,Ontario,Master's degree,None/Atheist,Working full-time,2
R_26rnHMMyypWjxmx,59,A woman,New Brunswick,Some post-secondary,Catholic,Retired,5
R_2OHl62QIbxKRMBs,33,A woman,Manitoba,High school,None/Atheist,Working full-time,6
R_2upLg6tyLFq1ajb,45,A man,Alberta,College/technical diploma,Don't know/ Prefer not to answer,Working part-time,8
R_3PiSw059LHKxKoV,50,A woman,Nova Scotia,Bachelor's degree,None/Atheist,Working full-time,6
R_24XePwFskE1BDsl,60,A man,Ontario,Professional degree or doctorate,Agnostic,Working full-time,3
R_2CrZId0wsP5oX1v,76,A man,Ontario,Professional degree or doctorate,Catholic,Retired,3
R_1FkRJhaL1NcoVic,57,A man,Prince Edward Island,Professional degree or doctorate,None/Atheist,Working full-time,4
